Actual,Pred
2.0,1.7602623939514153
2.0,1.6578782320022576
3.0,1.5143957853317254
3.0,1.370224487781524
2.5,1.5278194665908806
1.0,0.7912967741489402
-1.0,-3.630763936042787
-3.4,-3.645359206199647
-4.0,-5.826302003860475
0.0,-0.2141255423426637
0.10000000000000002,-0.646855892241002
-1.0,-0.8497824311256418
2.0,1.7665847897529594
4.3,1.4070391893386833
3.0,1.9937600612640374
2.0,3.420854830741882
3.1,1.7005301117897027
2.0,-0.7031432032585153
0.0,0.7177114605903617
1.5,0.6130342543125145
2.0,0.632866030931472
-2.0,-0.906762409210206
-3.9,-2.241361320018769
-3.0,-5.451967573165895
1.0,1.046732831001281
3.7000000000000006,0.578868490457534
2.0,1.4622239708900444
1.0,3.1133648157119747
0.20000000000000004,1.069030833244323
-1.0,-1.0486656129360208
5.0,3.428835272789001
4.3,3.064848637580871
3.0,2.597090530395507
-2.0,0.3304231464862815
-0.20000000000000004,-2.4428603529930126
-1.0,-2.8193013191223155
1.0,3.5860308885574335
1.3,0.7559327661991111
0.0,-0.7504658639431009
-1.0,-1.2583270251750955
-1.2,-1.3896727561950695
0.0,-1.6765476882457744
-2.0,-0.9140698850154887
-2.5,-1.6185916960239422
-1.0,-2.6714220046997084
4.0,4.105519294738769
3.5,2.660838913917541
4.0,1.7563553929328912
4.0,4.078352379798889
4.8,2.982311129570007
3.0,2.423875761032104
5.0,6.571543455123901
3.7999999999999994,5.286305475234985
4.0,3.563095021247863
3.0,4.7129772901535025
1.8,3.5317912817001336
0.0,0.49342610836028966
8.0,5.483397722244263
8.5,4.972312831878662
7.0,4.209334468841552
3.0,4.698639893531799
4.7,3.005383992195129
4.0,1.9155929207801812
5.0,5.343792057037353
5.599999999999999,4.088938522338867
4.0,3.1466655254364007
-2.0,-0.3279430888593206
-3.6,-3.1642270088195814
-2.0,-5.997711658477785
4.0,2.6167000770568842
4.6,1.4393053054809564
4.0,1.847901272773742
2.0,3.0675042390823357
2.1,1.4441745281219476
1.0,-0.2929681383073339
5.0,3.9789030790328974
5.499999999999999,3.582857680320739
7.0,3.3867863893508905
4.0,1.9781833529472344
5.0,2.152490055561065
7.0,2.658231663703918
-2.0,1.037041497230529
-3.0,-2.7268336653709424
-1.0,-4.0953054428100595
10.0,7.463261461257934
9.6,6.69045352935791
10.999999999999998,5.323177671432495
-3.0,-2.2702270388603223
-4.1,-4.457690286636354
-5.0,-8.208853864669802
-3.0,-2.0404770612716687
-1.6000000000000003,-3.7541344165802015
-3.0,-4.6749986410141
-6.0,-7.233876180648806
-7.3,-9.169223880767824
-7.8,-10.399557733535769
0.9,3.345130825042724
-1.3,2.160725581645965
-1.1,-1.4552428364753733
-4.0,-3.801169061660768
-6.1,-4.71230971813202
-8.0,-8.304150533676149
2.9,1.4971283316612236
2.1,1.409672784805297
2.0,1.3906220674514762
-0.6999999999999998,0.8272755563259117
-1.3999999999999997,-0.16563117653131576
-3.1,-1.138158655166627
-5.499999999999999,-3.7762569904327403
-4.7,-4.917286324501039
-5.9,-2.9375973939895643
2.5,-0.8177396297454843
1.3,-0.2175217553973207
2.7000000000000006,0.18759665787219915
1.8999999999999997,1.3627700209617608
1.5,1.3050605893135063
2.7000000000000006,1.1374702215194694
3.0,-0.3318899564445028
1.3999999999999997,1.1336117267608634
0.6999999999999998,1.101049613952636
-2.0,-3.5527497529983534
-1.6000000000000003,-1.9856019139289867
-3.2000000000000006,-1.0888463079929362
0.4000000000000001,0.5971669733524314
1.8999999999999997,0.33731134533882057
1.7,0.46404363512992775
-2.0,-1.2994764506816874
-0.8000000000000002,-2.246135699748994
-2.7999999999999994,-2.2681787729263316
-5.3,-4.058224654197694
-3.6,-4.8338592767715465
-2.3,-4.521032023429872
-5.0,-4.858245062828066
-6.1,-6.6504025936126725
-7.0,-8.72112708091736
-6.400000000000001,-6.426810121536256
-4.4,-9.80813035964966
