Actual,Pred
-4.2,-1.4681218683719646
-2.7999999999999994,-4.7044777393341075
2.2000000000000006,3.866006231307983
2.1,1.4844991922378532
1.8999999999999997,1.3270498871803276
-8.6,-9.22917265892029
-7.400000000000001,-10.089360666275025
-6.8,-7.32162322998047
-2.4,0.315704905986785
-1.7,-2.015735769271852
-2.2,-1.3970832884311686
5.8,4.697542691230773
7.400000000000001,4.028229141235351
8.1,4.507187390327453
0.9,4.043992900848388
-0.4000000000000001,0.5636800646781913
1.6000000000000003,-1.1639878511428843
0.0,1.2490490317344658
2.7999999999999994,0.10543766915798099
3.0,1.9232524156570427
6.599999999999999,3.304588890075683
6.599999999999999,4.48823275566101
8.7,3.940266060829162
4.2,3.727758121490478
3.9,3.7037752628326412
2.7999999999999994,2.5492460012435907
4.4,4.979517173767089
6.400000000000001,3.201243901252746
5.2,4.394088459014892
6.400000000000001,3.405745363235473
8.2,5.002818775177001
6.0,4.9611845970153805
0.8000000000000002,2.9157716989517204
0.0,0.8157233178615562
-1.6000000000000003,-0.17427139282226653
-4.3,-0.9368862301111232
-5.2,-1.9469021320343027
-5.0,-1.9999571323394787
1.8,2.337458992004394
3.1,2.3881230831146234
3.9,2.691311383247375
2.2000000000000006,0.8353065192699424
2.2000000000000006,2.617571640014648
3.5,2.4854377985000604
-0.4000000000000001,1.1317740678787223
-2.4,1.1355758428573601
-0.4000000000000001,-0.8782807886600504
1.3999999999999997,3.275559210777282
0.6999999999999998,1.7650947332382194
-1.1,0.9649215221405021
-8.0,-7.495816802978517
-10.2,-8.297810935974123
-9.0,-9.504212760925295
-2.5,1.0328411340713493
-3.1,-0.7707671284675608
-4.1,-1.1104546844959269
-10.800000000000002,-8.85937457084656
-11.9,-11.078148841857912
-12.7,-9.597580337524416
4.4,3.4046853542327873
4.4,3.839932489395141
2.4,3.2699138879775993
2.4,1.4814136981964103
4.3,2.7236184120178217
6.1,3.435646295547485
-0.6999999999999998,2.3275596857070915
-2.0,0.5261455953121177
0.0,-1.0328603595495234
-2.5,0.6357127904891959
-4.2,-1.9220463156700145
-4.4,-3.8190949916839614
-5.400000000000001,-3.1869266986846934
-7.3,-4.239266753196717
-8.1,-5.827700471878053
-1.8999999999999997,1.2006814718246452
-3.0,-1.5378624796867382
-3.4,-2.9666890621185313
-1.1,2.54421157836914
-2.4,-1.0573718667030345
-3.0,-2.7231436252594006
-2.2,-1.028967034816743
-1.3,-2.7042678713798534
-2.9,-1.6638691127300274
-4.0,-2.8215347766876233
-5.7,-5.860166501998902
-6.0,-7.861347579956056
-5.8,-1.7435381650924693
-5.1,-4.072726941108705
-3.7999999999999994,-2.7457402586936963
-9.6,-3.6405575513839734
-8.6,-4.842149662971498
-10.0,-3.643770742416383
0.0,1.7658162832260125
-1.2,0.5791913747787467
0.0,-2.4507538557052624
