Actual,Pred
1.0,0.23820714247067998
0.4,0.36961115720005155
0.0,0.6239286922963178
1.7,0.8499476010866214
2.0,1.5059433842044416
2.0,1.499258079884307
3.0,1.517870004975784
3.0,2.2340168290473934
2.2,2.00852746794196
0.0,1.4211966763625148
1.0,1.0593134711970855
3.0,1.5744113637205785
2.5,1.9350020550847349
1.0,1.4145217071296672
2.0,1.6487833771071276
0.7,0.45758705415528844
-1.0,-1.0055004188946546
-3.4,-1.6975687967168895
-1.0,-1.953119924508469
-3.4,-0.9250318202357952
-4.0,-1.442107821324133
1.0,0.7434319502944842
0.3,0.40122108557463854
0.0,-0.11780818348004853
-0.9,-0.2844570071600384
0.0,-0.30480932260199545
0.1,0.028076780044024002
-1.0,-0.016614842644445016
2.0,1.813827173462505
1.5,1.7439640904996878
2.0,1.4658152819037875
0.9,1.4239912256580967
2.0,1.4103244715186534
4.3,1.564798775472336
3.0,1.890345243969617
5.0,5.5650313582275555
4.7,5.052586212832701
6.0,4.376504227317261
5.4,3.652459143486528
2.0,3.507520695549484
3.1,2.9810312799708254
2.0,3.383327372098102
1.0,1.0062003793037624
0.6,0.8415761186027817
1.0,0.6327795773378303
1.0,0.4609604546087367
0.0,0.47142329830143426
1.5,0.35377331632499154
2.0,0.6639753409557212
1.0,1.1741811974733647
0.4,0.42483601054493647
0.0,-0.5847420407181577
-0.6,-0.9487509157748815
-2.0,-1.178479096864303
-3.9,-1.3129129010296103
-3.0,-1.2390456009653088
0.0,-0.19311141347693628
-0.5,0.08546552233121929
1.0,0.19654259774721905
0.4,0.8586666168757189
1.0,0.7292480259753527
3.7,0.5219042086946326
2.0,1.1502040007251082
3.0,3.0412738336042686
2.2,2.6837502068957164
3.0,1.8949520330294478
2.8,1.899967084052593
1.0,1.8882045314112004
0.2,1.6329502494911632
-1.0,1.6818969858963704
3.0,2.1739665601630813
2.1,2.605690392301476
3.0,3.5027953264389904
3.3,3.8266334914088955
5.0,4.081616546461824
4.3,4.353139644624681
3.0,4.192529116297342
2.0,2.490145557789436
1.7,1.4181172795765065
1.0,-0.05674009747618225
-0.2,-0.47541701886630666
-2.0,-0.8895196283236335
-0.2,-1.1102951068740117
-1.0,-0.375289697682517
3.0,3.351733233951445
2.6,3.066077173730136
4.0,2.178653473267418
3.5,2.5114657914027574
1.0,2.3484706382375684
1.3,1.976582572396394
0.0,2.3289506784791882
0.0,0.000763958443076973
-0.5,-0.2242354498499246
0.0,-0.46404372993963267
-0.7,-0.6885133296764864
-1.0,-0.7464483675412867
-1.2,-0.9069269146645639
0.0,-0.8212846943076266
0.0,-0.12596573655355314
-1.3,-0.420316910239535
0.0,-0.8999244021604893
-0.2,-1.0644566805037459
-2.0,-1.062287764112948
-2.5,-1.4056254282868763
-1.0,-1.332058528223025
4.0,3.5514568092048733
3.4,3.6804884763931085
3.0,3.7773105692497757
4.7,3.729959611639199
4.0,4.298696838352995
3.5,4.0869327353250835
4.0,3.7147603904069912
4.0,3.5510118355545983
3.4,3.6709707864622914
3.0,3.8004865820594014
4.6,3.4220666047926347
4.0,4.01582643990163
4.8,3.812469294325786
3.0,3.7041568868480135
4.0,4.635496958121642
4.6,5.070635576748188
6.0,6.15323463633521
8.3,6.198261597554826
5.0,6.319971748373871
3.8,5.718442866813721
4.0,5.438215984513957
4.0,4.339433672826852
3.8,4.398988100371525
5.0,4.717685139603897
6.5,4.465276582838687
3.0,4.559299383475576
1.8,4.007789068250762
0.0,3.910617753849741
6.0,5.025754610372886
5.2,5.570182176293919
5.0,6.105943354636814
7.1,5.3960015317523515
8.0,6.306860468294605
8.5,6.273254191750894
7.0,6.362306490573754
5.0,4.9930478537096405
4.5,4.665854808281935
4.0,4.45445026517237
5.4,3.8192664125005766
3.0,4.196367147118985
4.7,3.9761700236184008
4.0,4.079321457530907
5.0,4.975742083551916
4.3,5.234559150704428
6.0,5.4650363431038285
7.3,5.270990119222693
5.0,5.398516366265103
5.6,4.944285315619842
4.0,4.810836607132909
2.0,2.0308765828322297
0.9,0.9062682642839377
0.0,-0.30161596004468516
-1.1,-0.8189163397808781
-2.0,-1.1001667366909915
-3.6,-0.9550314811794482
-2.0,-0.8770295718739622
2.0,1.501215174943411
1.8,1.880855132253071
2.0,2.6078862721216014
2.9,3.1135464538291417
4.0,3.416567442989296
4.6,3.5876429774237
4.0,3.7229140928475344
4.0,4.052661736895826
4.0,3.5320123302762845
2.0,3.1828690263392505
3.7,2.5723714930085415
2.0,2.8347296685153385
2.1,2.753053201248868
1.0,2.520263234532704
3.0,2.626067800916837
2.2,3.1456544499812633
4.0,3.76267726036771
5.3,4.163793110227439
5.0,4.357925108684058
5.5,4.15451808386917
7.0,4.475290803830058
1.0,-0.4033565707086698
0.2,-0.9317726287502651
0.0,0.8343210976132939
1.8,0.3449691744329444
4.0,-0.7803993111017826
5.0,-4.627216406552673
7.0,-13.684409895110733
1.0,1.407512088136059
0.1,0.7858583120751632
2.0,-0.41204566098788087
0.0,0.03440856518340882
-2.0,-0.2720283895536482
-3.0,-0.9010751716645026
-1.0,-0.40540765907209747
6.0,5.523284440085374
7.5,6.2352464523100295
5.0,7.562961308010275
7.4,6.635173407404582
10.0,7.216715320088085
9.6,8.050497229528627
11.0,7.6242276490789855
3.0,3.69942515021911
2.9,1.7012570813858332
0.0,-0.19737874372307973
-2.1,-1.0700133169885868
-3.0,-1.7247850571860388
-4.1,-1.3398152454587748
-5.0,-1.1010650678077203
4.0,3.24571164350575
0.1,1.434416148865722
0.0,-0.1206874750152202
-1.0,-1.0548708087489362
-3.0,-0.7217058781044512
-1.6,-1.0533897402290064
-3.0,-0.4517071491957656
1.1,0.2672367087333001
-2.9,-1.967226351843557
-4.1,-3.635785001780441
-6.1,-4.377559764951436
-6.0,-4.084253404724128
-7.3,-3.7069716876013565
-7.8,-3.654508803968242
2.6,2.780251742995651
1.9,2.6876641703939868
3.4,2.790812186380963
4.2,2.686878253863656
0.9,2.6676662882403366
-1.3,2.1530420833565698
-1.1,2.021625850669348
0.0,0.47924189782380644
-0.4,-0.7400955448308082
-1.0,-2.1217588389849475
-3.4,-2.5829246651375364
-4.0,-3.0594436738671855
-6.1,-2.9565664115234216
-8.0,-2.8059801109189753
0.6,-0.47158935607402697
-1.3,0.27643969388345724
1.3,0.4127628330818087
2.2,1.5830651226643337
2.9,1.786777511609611
2.1,1.443704673752043
2.0,1.5632865996858376
0.1,-0.5361483896988375
-1.9,-0.39003316411574396
0.1,-0.8174557304105167
1.2,0.020507220019001626
-0.7,0.1092550730365877
-1.4,-0.4456419452870772
-3.1,-0.6365807355583326
-3.6,-4.238514540113282
-5.7,-4.391360675430928
-4.5,-3.8760186715949327
-3.4,-2.667731419267586
-5.5,-2.3484020430558434
-4.7,-3.1385479387768527
-5.9,-2.9126336529935095
-2.4,-4.113505707132237
-4.4,-2.931359186280881
-1.8,-1.96237454984358
-1.0,-0.09641045960811537
2.5,0.3928104464384719
1.3,0.7255370813046885
2.7,0.3958033191004605
1.3,0.3242115114273574
-0.4,0.6323593151263136
0.5,0.6142058117916587
1.5,0.9636652724832864
1.9,1.2744632569005723
1.5,1.078008421289419
2.7,1.0082755653809505
0.5,-1.0903011594490142
-1.1,-0.49630396285933287
-1.3,0.4010418679382878
-0.2,0.7806342547710907
3.0,1.5338780284236948
1.4,1.969320679683126
0.7,1.4478539122853062
-1.5,-2.5463224993940905
-3.7,-2.444174495446486
-2.8,-2.770896525019524
-1.7,-2.3653752363396707
-2.0,-2.0250821341946517
-1.6,-2.3755033559374286
-3.2,-2.504247262615345
2.0,1.5283490075480122
0.4,1.0987243306661343
0.4,1.1596862685306828
1.3,0.9094580100876016
0.4,1.2344499796616524
1.9,0.9774409312875655
1.7,1.1551576599342528
1.3,0.6190827527561797
-0.7,-0.1370726516911418
-1.8,-0.7819353045582887
-0.8,-1.152999124566698
-2.0,-0.6033250972653823
-0.8,-0.9008395609296068
-2.8,-0.8146391243541252
-1.4,-1.5642514788999584
-2.9,-2.3350726258182313
-3.2,-3.6411177885222465
-2.3,-3.9498218213192375
-5.3,-3.6797856357402177
-3.6,-4.014940203446978
-2.3,-3.6708801436551295
0.0,0.20597522919353572
-1.2,-1.2531531001892802
-2.0,-2.85772094188525
-4.0,-3.4328126191688946
-5.0,-3.868867850749548
-6.1,-3.712766385131565
-7.0,-3.467680335995868
1.4,1.3122052629729026
-1.0,-1.2095312615129714
-3.7,-3.3910779931009
-5.5,-4.369234068832641
-6.4,-4.5250993224410445
-4.4,-4.075650087752194
-6.2,-3.395887541847359
-0.5,-0.12973269191287784
-2.8,-3.1933357903724975
-5.2,-6.176826803501277
-8.2,-7.232768975275122
-10.2,-7.872580194784147
-8.5,-7.3309845142331405
-8.0,-6.324729235807434
0.3,-1.0544361482542577
-1.9,-0.535346273784393
-0.5,-0.40959467879021033
0.6,0.2725471877709646
1.7,0.685936951635647
3.8,0.49904570444672186
2.5,0.8547212313078896
-0.9,-1.1796410672943587
-4.4,-3.8306936272003504
-6.1,-6.6144965584087325
-7.2,-7.591883781554083
-10.3,-7.623238383231792
-11.8,-7.6277640254911905
-12.2,-7.280618358950651
1.3,1.3597906064882181
-0.3,0.7638901397725135
1.6,0.04261055416922638
0.5,-0.41217545472290734
-2.0,-0.5012407052197778
-4.2,-1.0752053086804354
-2.8,-0.9742904482260233
3.3,2.590567308594794
1.0,2.6819859025242323
3.2,2.74007252899599
4.2,2.9693830167175577
2.2,3.055567818308284
2.1,2.452913918436483
1.9,2.2865214055251757
3.1,3.1511252433519026
-0.5,-0.6870691129517539
-3.7,-3.922763992261699
-6.6,-5.394052995470507
-8.6,-5.80233060835948
-7.4,-5.158584099424063
-6.8,-4.174166731308652
2.1,1.6720454902726587
0.2,0.5930432615840626
-1.2,-0.5975540113240007
-0.3,-1.1704403488037616
-2.4,-0.7645822592901655
-1.7,-1.0135959705040292
-2.2,-0.9002685327550702
4.4,3.0082311746101604
2.4,3.4601275162100826
3.4,3.7433153602641007
4.5,4.360162118040055
5.8,4.846069970538827
7.4,4.837609698626849
8.1,5.063604829144094
4.2,3.8066350833557276
2.3,3.0427443758444426
2.2,2.170806432196466
3.2,1.997739056251469
0.9,2.5534331515686812
-0.4,2.1624515091252974
1.6,2.0224567952743864
4.0,4.238089872682247
3.1,3.0365716302721353
3.0,2.0893030903928365
1.8,1.4884475040306513
0.0,1.2681938567031503
2.8,1.1237099181140107
3.0,2.187320954020102
3.9,1.6874102109361568
2.0,2.1943573717619618
1.8,3.6347410676915994
2.6,4.019309040615586
6.6,4.8875884991270455
6.6,5.676128264618691
8.7,5.571937621630808
4.0,3.9552512482171407
4.9,3.8009417814886746
2.0,3.584234076741951
3.2,3.1848057274045214
4.2,3.439304348334845
3.9,3.7698201983604314
2.8,3.2830657132352217
3.8,4.156564246607141
4.5,4.349373529279347
4.6,4.672476344077744
5.5,4.477551760208159
4.4,4.472464488675368
6.4,4.368301403974592
5.2,4.652091522613662
3.5,2.8287683599669933
