Actual,Pred
2.0,1.8105083703994744
2.0,1.8680735230445855
3.0,1.4033156752586358
3.0,1.9307476401329033
2.5,2.042902791500091
1.0,0.961427676677703
-1.0,-3.824609208106996
-3.4,-3.43267800807953
-4.0,-5.0141587495803845
0.0,-0.8491284877061853
0.10000000000000002,-0.22833723723888488
-1.0,-0.7020840853452692
2.0,1.3242228865623467
4.3,1.763388490676879
3.0,2.372867321968078
2.0,2.951430463790893
3.1,1.3605822801589957
2.0,1.0030026555061333
0.0,0.5211916804313651
1.5,0.6417932748794547
2.0,1.096518385410308
-2.0,-1.140830373764039
-3.9,-3.3182174921035776
-3.0,-5.62273316383362
1.0,0.7178087055683128
3.7000000000000006,1.1319911837577812
2.0,1.9144792914390556
1.0,2.7816430568695063
0.20000000000000004,1.2884007811546319
-1.0,-1.0356156080961236
5.0,3.0601734399795526
4.3,3.408674025535583
3.0,2.339279913902282
-2.0,-0.05632342398166746
-0.20000000000000004,-3.0693441152572642
-1.0,-1.8213229894638072
1.0,3.207565832138061
1.3,0.9971527695655815
0.0,0.1838447839021674
-1.0,-1.8156675934791575
-1.2,-2.0172372937202465
0.0,-1.5687443852424632
-2.0,-1.4545283377170573
-2.5,-2.534747016429902
-1.0,-2.4615881085395825
4.0,4.12999403476715
3.5,2.8561886548995967
4.0,1.8616734862327569
4.0,4.082707095146179
4.8,2.7925447225570674
3.0,2.725228571891784
5.0,6.3959185600280755
3.7999999999999994,4.434882688522339
4.0,3.247578072547912
3.0,4.6683595895767205
1.8,2.816457843780517
0.0,0.9962354898452751
8.0,5.585198879241943
8.5,5.064803886413574
7.0,4.364974164962768
3.0,4.6710387468338
4.7,2.582592582702636
4.0,2.510598444938659
5.0,5.226677799224853
5.599999999999999,3.566094040870666
4.0,3.520284295082092
-2.0,-0.9589116364717494
-3.6,-3.9357049703598035
-2.0,-5.956091737747194
4.0,2.822436046600341
4.6,2.18144302368164
4.0,2.2645319223403924
2.0,3.2625917673110956
2.1,1.301375973224639
1.0,0.8287355482578269
5.0,3.915071010589599
5.499999999999999,3.5288489818572994
7.0,3.519931268692016
4.0,1.978410077095031
5.0,2.6376377344131465
7.0,2.9289009332656852
-2.0,0.2670553743839255
-3.0,-2.9549311757087717
-1.0,-3.9415381193161023
10.0,7.06727557182312
9.6,6.423660421371459
10.999999999999998,4.945430135726928
-3.0,-2.353424108028413
-4.1,-4.688795495033266
-5.0,-7.100699996948244
-3.0,-2.1700881123542795
-1.6000000000000003,-4.286310696601869
-3.0,-3.9232402563095103
-6.0,-7.444038152694704
-7.3,-8.55860848426819
-7.8,-9.736974000930788
0.9,3.255121183395385
-1.3,1.2640304923057548
-1.1,-1.2248728930950175
-4.0,-4.117140698432924
-6.1,-5.533078408241273
-8.0,-8.226233673095704
2.9,1.56184777021408
2.1,1.715289342403411
2.0,1.417711651325225
-0.6999999999999998,1.00646504163742
-1.3999999999999997,-0.21602517068386168
-3.1,-0.8795302122831354
-5.499999999999999,-3.8468672275543225
-4.7,-4.889997601509095
-5.9,-3.650196194648744
2.5,-1.076283496618272
1.3,0.20366369783878238
2.7000000000000006,0.1085660904645911
1.8999999999999997,1.392254698276519
1.5,1.3564699411392205
2.7000000000000006,1.1358744740486137
3.0,-0.09786376655101865
1.3999999999999997,1.7422554135322563
0.6999999999999998,0.8739509761333457
-2.0,-3.076705288887025
-1.6000000000000003,-1.8039397716522227
-3.2000000000000006,-0.8877118855714807
0.4000000000000001,0.8568429112434379
1.8999999999999997,0.2820649623870841
1.7,1.163195586204528
-2.0,-0.9797125309705744
-0.8000000000000002,-2.5223334431648268
-2.7999999999999994,-1.4912706673145304
-5.3,-4.064070200920106
