Actual,Pred
2.8,2.1930500984191896
2.0,2.3902532756328583
3.2,2.3484144806861877
3.3,1.5933754444122314
3.0,3.471573382616043
2.5,2.794929474592209
-1.5,-2.9538849234580993
-1.0,-0.5132388174533844
-3.4,-3.0874700784683227
0.6,-0.44938119649887087
0.0,0.5467618703842163
0.1,0.46915543675422666
2.4,1.2475359976291656
3.8,2.4811088144779205
4.3,4.662925589084625
5.4,5.650245362520218
2.3,2.3492285013198853
3.1,3.4376579582691194
1.0,1.2729527950286865
0.7,0.43645501136779785
2.0,1.8482778072357178
-0.6,-0.3322050333023071
-2.0,-1.6589080095291138
-3.2,-3.618369662761688
1.9,0.8645385146141052
2.8,1.3381947875022888
3.7,4.0226285576820375
2.8,3.153473424911499
1.0,1.3290077149868011
0.2,0.4622109353542328
5.6,3.7997465908527372
5.0,5.372089594602585
4.3,4.586377102136612
-0.2,0.0688189148902893
4.440892098500626e-16,-1.6944857835769653
-0.2,0.2785177409648895
3.5,3.847343385219574
1.0,1.2985232472419739
1.3,1.5874919176101685
-0.7,-0.4253567576408386
-0.5,-0.5728138387203217
0.30000000000000004,-0.8674005985260009
-0.2,0.08550198674201964
-1.7000000000000002,-1.7011187970638275
-1.1,-2.2103011906147003
4.7,5.053650718927384
4.0,4.38939169049263
4.5,3.7894420623779297
4.6,4.9155180811882015
4.7,4.416771292686462
4.8,5.146424430608749
8.3,8.625423240661622
5.0,5.301629275083542
4.0,4.083455967903137
6.5,6.809804618358612
3.0,3.2917481064796448
1.8,2.0764036059379576
8.7,7.621341323852539
8.0,8.394431054592133
8.5,8.802325457334518
5.4,5.714750730991364
4.0,3.3612625300884247
4.7,5.029972922801972
7.3,7.613263893127441
5.6,5.31345272064209
5.6,5.936149394512176
-1.1,-0.8120231986045838
-2.0,-1.6560234725475311
-2.5,-3.2917680501937867
4.199999999999999,3.376768910884857
4.4,4.3699473440647125
4.6,4.922855770587921
3.7,4.008945208787918
2.2,2.4056389927864075
2.1,2.499897485971451
5.3,5.603677886724472
5.3,5.320322126150131
7.0,5.816423028707504
4.3,2.3443876981735228
4.8,4.386395335197449
6.9,5.33098030090332
0.0,0.309548556804657
-2.0,-1.7345165014266968
-1.4,-2.707979530096054
10.2,7.9107307434082035
10.0,10.427360862493515
11.0,9.918620026111602
-2.1,-1.8186825275421143
-3.0,-2.6456815004348755
-4.1,-3.768148964643478
-1.0,-0.6868662238121033
-1.4,-2.606328457593918
-1.6,-1.225330835580826
-6.0,-5.840140706300735
-6.0,-5.664315313100815
-7.3,-7.057179975509643
4.2,4.518116128444672
0.9,1.1881999909877776
-1.1,-1.0612266689538956
-3.4,-3.1553415596485137
-4.0,-3.6758293509483337
-6.1,-5.851890480518341
3.0,2.6149339497089388
2.9,3.193998211622238
2.1,2.3647977471351624
1.2,1.5589397966861724
-0.7,-0.3969833076000213
-1.4,-1.1531741708517074
-3.4,-3.056266242265701
-4.7,-5.247344225645065
-4.7,-4.432951879501343
2.5,-0.34865880012512207
2.5,2.842654287815094
2.7,1.5364758551120759
1.9000000000000001,1.8793247938156128
1.9,2.3034417271614074
2.7,1.807527780532837
3.0,0.3759575366973877
3.0,3.438791275024414
1.4,1.6831652462482452
-1.7,-1.4031250596046447
-1.5999999999999999,-1.6475590765476227
-1.6,-1.3086414992809297
1.3,1.6351497054100037
1.7999999999999998,0.8497050940990448
1.9,2.33000853061676
-0.8,-0.46761919856071477
-0.7999999999999998,-1.6142659485340118
-0.8,-0.4294026374816895
-2.3,-2.0071670591831205
-3.6,-5.023105639219284
-2.4,-3.2134101748466493
-4.0,-3.751248747110367
-5.0,-4.70583701133728
-6.1,-5.841645604372024
-5.5,-5.237927436828613
-4.5,-6.082163327932358
-4.4,-4.024129235744477
-8.2,-7.950667586922645
-8.5,-9.94364337325096
-7.9,-8.140830338001251
1.7000000000000002,1.0360391497612
3.8,2.040387761592865
3.8,4.101876485347748
-7.2,-6.941788983345032
-10.3,-10.048712122440339
-11.8,-11.561160612106324
0.5,0.7358389645814896
-2.0,-1.7001039385795593
-2.8000000000000003,-3.934221637248993
4.2,4.4942996323108675
2.2,2.5288751840591432
2.1,2.36726496219635
-6.6,-6.315945839881897
-7.3999999999999995,-8.261076724529266
-6.800000000000001,-7.091951096057892
-0.3,0.026414048671722423
-1.7,-2.0616894900798797
-1.7,-1.3535731256008148
5.8,5.001192688941956
7.4,6.1988636434078215
8.1,7.698435002565384
3.2,3.5751564621925356
0.9,1.2269110321998595
1.6000000000000005,-0.09572907686233523
1.8,2.066286551952362
1.9,0.4161318838596344
3.1999999999999997,3.2622399508953093
6.6,3.256997799873352
6.6,7.058734661340713
8.7,6.906435316801071
4.2,3.6020397365093233
4.2,4.555230182409287
3.9,4.284881377220154
5.5,5.8306280970573425
6.4,4.697978192567826
6.4,6.81397425532341
6.4,3.4705480694770814
8.2,6.840247625112534
8.2,8.597920370101928
2.4,2.7782339692115783
0.8,1.1078300952911377
0.0,0.41062483191490173
-3.1,-2.771542376279831
-4.3,-4.061016368865967
-5.0,-4.847919565439224
2.1,2.354594922065735
3.0999999999999996,2.213801163434982
4.0,3.5291714429855348
2.1999999999999997,-0.03435513973236082
2.2,2.560952526330948
3.5,2.604720813035965
-0.4000000000000001,-0.32480163574218746
-0.4,-0.0971709728240967
-0.39999999999999947,-2.023867720365524
2.5,2.8454850912094116
1.4,1.6503469586372375
0.7,1.0635095357894897
-6.5,-6.258926153182983
-8.0,-7.633192628622055
-9.2,-9.960074079036712
-0.7,-0.33810855150222774
-2.5,-2.2680394798517227
-3.1,-2.755834197998047
-8.1,-7.833532547950744
-10.8,-10.566427785158158
-11.9,-11.571334356069565
4.5,3.392084503173828
4.4,4.786893928050995
4.4,4.7692933022975925
2.4,0.5726399421691895
4.4,2.8430192708969115
6.0,4.749495643377304
0.8,1.179537284374237
-0.7,-0.44231785535812373
4.440892098500626e-16,-1.6154042482376099
-0.1,0.2205556273460388
-2.5,-2.216424822807312
-4.2,-3.8662545800209047
-3.1,-2.804917162656784
-5.4,-5.071245962381363
-7.3,-7.064315575361252
0.7,1.005216372013092
-1.9,-1.6092073261737823
-3.0,-2.6544166207313538
2.2,2.508600336313248
-1.1,-0.8227917909622193
-2.4,-2.04411398768425
-1.1,-0.7968315541744233
-1.3,-1.8595599949359896
-1.3,-0.9320694386959076
-1.5,-1.230085164308548
-4.0,-3.582073152065277
-5.7,-5.372963559627533
-3.7,-3.402699422836304
-5.1,-5.58162182867527
-3.8,-4.759190118312835
-7.9,-7.65328828394413
-8.5,-9.395907288789749
-8.6,-8.229705637693405
2.2,2.4406651079654695
0.0,0.4133099615573883
-0.7,-0.9303642630577087
