Actual,Pred
2.0,2.2326290607452384
2.0,1.8404610633850091
3.0,1.90718924999237
3.0,2.2999142169952385
2.5,3.3348698139190667
1.0,2.383480739593505
-1.0,-3.842813777923585
-3.4,-2.6887509822845472
-4.0,-3.2931064367294325
0.0,-0.9117447614669809
0.10000000000000002,-0.46042776778340433
-1.0,0.17369856834411534
2.0,1.5371745109558097
4.3,1.6422582864761346
3.0,2.214812231063842
2.0,2.423008227348327
3.1,0.8581402599811546
2.0,0.470682328939437
0.0,0.24445955455303106
1.5,0.056518757343291356
2.0,0.5714153409004203
-2.0,-1.3047447264194498
-3.9,-3.1065498113632213
-3.0,-4.490404272079469
1.0,1.282802724838256
3.7000000000000006,1.1521457672119133
2.0,1.3064527034759514
1.0,3.3075386285781856
0.20000000000000004,1.596208178997039
-1.0,-1.050293129682542
5.0,3.8469384670257565
4.3,3.6831962108612055
3.0,3.090916800498962
-2.0,-0.9150134712457667
-0.20000000000000004,-3.3767718315124524
-1.0,-1.9298062324523937
1.0,3.409220147132873
1.3,1.1319539904594413
0.0,-0.4361265189945707
-1.0,-1.0825411915779124
-1.2,-1.9711066007614146
0.0,-1.7313513159751903
-2.0,-0.7309115260839472
-2.5,-2.7288613200187695
-1.0,-2.632820940017701
4.0,4.599200201034545
3.5,3.302630972862243
4.0,2.7622898340225213
4.0,4.453748679161071
4.8,3.463960623741149
3.0,3.1471933603286737
5.0,6.355922746658325
3.7999999999999994,5.680535221099853
4.0,2.823667764663696
3.0,4.723104715347289
1.8,3.6705396413803095
0.0,0.6633969247341148
8.0,5.773613929748535
8.5,5.335078287124634
7.0,4.929456233978271
3.0,4.768658137321472
4.7,3.5241703748703
4.0,2.979370689392089
5.0,5.6142765998840325
5.599999999999999,4.454725313186645
4.0,4.17244336605072
-2.0,-1.6442388772964487
-3.6,-3.6972320795059215
-2.0,-4.545239281654359
4.0,2.189456629753112
4.6,2.010467910766601
4.0,2.2843754768371576
2.0,2.355605292320251
2.1,2.436806941032409
1.0,0.8809860885143272
5.0,4.456360578536986
5.499999999999999,3.627779126167297
7.0,3.498393559455871
4.0,2.376677155494689
5.0,2.4764621257781974
7.0,3.0308995246887203
-2.0,0.7433295845985405
-3.0,-3.0609960794448865
-1.0,-4.32807071208954
10.0,8.26358437538147
9.6,8.081512022018433
10.999999999999998,6.269344186782837
-3.0,-3.408392643928529
-4.1,-4.342020678520204
-5.0,-5.152525568008424
-3.0,-2.217917609214784
-1.6000000000000003,-4.874542546272279
-3.0,-4.699411392211915
-6.0,-6.491354751586916
-7.3,-8.014011812210084
-7.8,-8.462687587738039
0.9,2.878861999511718
-1.3,1.7464968442916862
-1.1,-2.7817444562911997
-4.0,-3.785054445266725
-6.1,-4.865389275550844
-8.0,-7.203869247436525
2.9,2.401385593414306
2.1,1.521912240982055
2.0,1.8317851066589348
-0.6999999999999998,1.637405025959014
-1.3999999999999997,0.4387567639350883
-3.1,-0.722919887304307
-5.499999999999999,-4.121652245521546
-4.7,-4.689125895500184
-5.9,-4.2249677896499644
2.5,1.2076620340347282
1.3,0.534879356622695
2.7000000000000006,0.39986210465431127
1.8999999999999997,1.8176318168640129
1.5,1.2961386919021598
2.7000000000000006,1.4641491889953606
3.0,0.4233456432819358
1.3999999999999997,1.686220455169677
0.6999999999999998,1.9043836355209343
-2.0,-1.5277700006961832
-1.6000000000000003,-1.5291155457496652
-3.2000000000000006,-0.8699506908655176
0.4000000000000001,0.36657634973525915
1.8999999999999997,0.4783081948757163
1.7,0.930906391143798
-2.0,-1.3332238674163828
-0.8000000000000002,-1.0310826748609552
-2.7999999999999994,-0.9076248675584803
-5.3,-3.509154248237611
-3.6,-5.4012111186981215
-2.3,-4.421093940734864
-5.0,-4.5972454309463515
-6.1,-6.238070869445802
